label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
B,0.4796677231788635,0.6938142776489258,3.914052797426848e-07,0.4283521771430969,0.6726205348968506,-0.012053866870701313,0.39324337244033813,0.607847273349762,-0.018778130412101746,0.39836835861206055,0.5499356985092163,-0.02600349485874176,0.4277524948120117,0.5323025584220886,-0.03425751253962517,0.4051648676395416,0.5289708971977234,-0.011152292601764202,0.3905635476112366,0.45562270283699036,-0.024326710030436516,0.3819591999053955,0.41014784574508667,-0.036032553762197495,0.37585896253585815,0.3706379234790802,-0.04496429115533829,0.43254563212394714,0.5149259567260742,-0.01679866574704647,0.4156011641025543,0.4333381652832031,-0.02802610583603382,0.40409284830093384,0.38107913732528687,-0.037823572754859924,0.39476990699768066,0.33846399188041687,-0.04466773942112923,0.46150869131088257,0.5147509574890137,-0.0245202723890543,0.4446818232536316,0.43519312143325806,-0.03445311263203621,0.4335426688194275,0.38671016693115234,-0.04169843718409538,0.4241120219230652,0.34820669889450073,-0.04660485312342644,0.4909544885158539,0.5252078175544739,-0.033981069922447205,0.4768980145454407,0.45738673210144043,-0.04258681833744049,0.46624964475631714,0.4130058288574219,-0.04572129249572754,0.4564979672431946,0.37565597891807556,-0.047626059502363205
B,0.47852328419685364,0.6806182265281677,3.4678680549404817e-07,0.42456111311912537,0.66063392162323,-0.015458584763109684,0.38654839992523193,0.5931397080421448,-0.023382743820548058,0.3907189965248108,0.5236600041389465,-0.03115208074450493,0.4248669743537903,0.49494829773902893,-0.03925413638353348,0.40070223808288574,0.5104749202728271,-0.012140405364334583,0.38579097390174866,0.4302229583263397,-0.026417814195156097,0.3768765330314636,0.3789423704147339,-0.03923674672842026,0.3705299496650696,0.33517390489578247,-0.04917113110423088,0.42777353525161743,0.493320494890213,-0.016411269083619118,0.41086259484291077,0.40637028217315674,-0.02818397618830204,0.3991917371749878,0.3503367304801941,-0.038962557911872864,0.3893778920173645,0.3030466139316559,-0.046735212206840515,0.45648932456970215,0.48960500955581665,-0.023102901875972748,0.43942195177078247,0.40623238682746887,-0.033186834305524826,0.4276669919490814,0.35452407598495483,-0.04049907624721527,0.4176148772239685,0.3106657862663269,-0.0457850843667984,0.4859423339366913,0.49777352809906006,-0.03202172741293907,0.4715130627155304,0.4276648163795471,-0.04091687127947807,0.46136870980262756,0.38158074021339417,-0.04429186135530472,0.4521533250808716,0.34201011061668396,-0.046520672738552094
B,0.49887511134147644,0.6655473113059998,2.8775144755854853e-07,0.4463135898113251,0.6436155438423157,-0.017412107437849045,0.40445342659950256,0.5752435922622681,-0.026866154745221138,0.4080073833465576,0.5091384053230286,-0.03648717701435089,0.44332993030548096,0.48028019070625305,-0.046226102858781815,0.4142668545246124,0.48434561491012573,-0.01000499352812767,0.39864957332611084,0.40837639570236206,-0.026445122435688972,0.3916560113430023,0.3590649366378784,-0.041621237993240356,0.38783663511276245,0.3158722519874573,-0.05331377685070038,0.44188398122787476,0.4697742760181427,-0.014739674516022205,0.42478692531585693,0.3887728750705719,-0.02839442528784275,0.4168088734149933,0.33570098876953125,-0.040199555456638336,0.41083043813705444,0.28816887736320496,-0.04862907528877258,0.47146016359329224,0.4681743383407593,-0.022838691249489784,0.45318591594696045,0.387298047542572,-0.035808734595775604,0.443958580493927,0.3361130356788635,-0.04310491308569908,0.43666478991508484,0.29175519943237305,-0.04780222848057747,0.5030480027198792,0.4777582883834839,-0.03354763612151146,0.48521625995635986,0.40858790278434753,-0.04445083066821098,0.4755173325538635,0.36338964104652405,-0.04750940576195717,0.46753066778182983,0.3237469494342804,-0.04941977933049202
B,0.542604386806488,0.6556608080863953,2.423718683530751e-07,0.4934719204902649,0.6162128448486328,-0.010510607622563839,0.46903684735298157,0.5646377205848694,-0.017739081755280495,0.4754241406917572,0.5111910700798035,-0.025854812934994698,0.49386733770370483,0.4811764359474182,-0.03431364521384239,0.4727814793586731,0.4763233959674835,-0.011608166620135307,0.4593890309333801,0.39547091722488403,-0.0283441711217165,0.45410946011543274,0.34565746784210205,-0.042987093329429626,0.45264843106269836,0.30278217792510986,-0.0540676973760128,0.4961588382720947,0.46546751260757446,-0.01999904401600361,0.4842078983783722,0.38277867436408997,-0.038139574229717255,0.4800596237182617,0.32801392674446106,-0.05393722280859947,0.4769051969051361,0.280009388923645,-0.06426253914833069,0.5217764973640442,0.472197562456131,-0.0302334725856781,0.5076147317886353,0.4026208519935608,-0.04783529415726662,0.4997323155403137,0.3529759645462036,-0.060168493539094925,0.49219873547554016,0.31166547536849976,-0.06778717041015625,0.5469379425048828,0.49880558252334595,-0.041618917137384415,0.5219100713729858,0.458974152803421,-0.053687140345573425,0.5028610229492188,0.4551489055156708,-0.05459313094615936,0.48869964480400085,0.463921457529068,-0.05459560826420784
B,0.6111411452293396,0.6646299362182617,3.8108399280645244e-07,0.5580897331237793,0.6183919906616211,-0.010023368522524834,0.5265268087387085,0.5509111285209656,-0.016607560217380524,0.5340771675109863,0.4956170320510864,-0.024917084723711014,0.559540867805481,0.47172126173973083,-0.033692747354507446,0.5220704674720764,0.48408666253089905,-0.004386490676552057,0.5234683752059937,0.40248242020606995,-0.019464978948235512,0.5292430520057678,0.3481706976890564,-0.03330253064632416,0.5372904539108276,0.30394434928894043,-0.04391874745488167,0.5479146838188171,0.4735851585865021,-0.014375592581927776,0.5479769706726074,0.3880942165851593,-0.02806335687637329,0.5520833134651184,0.330241322517395,-0.0416412279009819,0.5579814910888672,0.28656381368637085,-0.05097628012299538,0.5738056302070618,0.4808371365070343,-0.02706853486597538,0.5649968385696411,0.40578821301460266,-0.044579505920410156,0.5666638016700745,0.3601129353046417,-0.057085953652858734,0.5723229646682739,0.33020931482315063,-0.06475711613893509,0.5986601710319519,0.5032334327697754,-0.040971990674734116,0.5827017426490784,0.4608054757118225,-0.05726337060332298,0.581673264503479,0.46498557925224304,-0.059200529009103775,0.5884254574775696,0.48464640974998474,-0.059118226170539856
B,0.6673386693000793,0.6951591968536377,4.990260435988603e-07,0.6163688898086548,0.6503173112869263,-0.010989179834723473,0.593867301940918,0.5746569633483887,-0.021113615483045578,0.606122612953186,0.5120401978492737,-0.03266223892569542,0.6294269561767578,0.47511932253837585,-0.04348384588956833,0.5813844203948975,0.5194581151008606,-0.01784944161772728,0.5897704362869263,0.417651504278183,-0.037593092769384384,0.5993019938468933,0.3557586073875427,-0.050746094435453415,0.6093857288360596,0.30695515871047974,-0.0585281066596508,0.6155917644500732,0.5056635141372681,-0.02470479905605316,0.6213905215263367,0.40586647391319275,-0.042336851358413696,0.6297433376312256,0.3467726409435272,-0.052504293620586395,0.6367552280426025,0.3057742714881897,-0.05843343958258629,0.6490340232849121,0.5063236951828003,-0.0332099087536335,0.6470775008201599,0.4308183193206787,-0.052559882402420044,0.6471994519233704,0.44315189123153687,-0.05442926660180092,0.6488773226737976,0.46660998463630676,-0.05150092393159866,0.678468644618988,0.5182434320449829,-0.04285141080617905,0.666309654712677,0.4751060903072357,-0.05538265407085419,0.6605221033096313,0.49059176445007324,-0.05230174586176872,0.6595764756202698,0.514595091342926,-0.04719002544879913
B,0.697699785232544,0.7207185626029968,3.372386743194511e-07,0.6463676691055298,0.6738529801368713,-0.01991354674100876,0.6221919059753418,0.602127194404602,-0.03317612037062645,0.636837363243103,0.543328583240509,-0.045622650533914566,0.6568254828453064,0.5081993341445923,-0.05916363373398781,0.6546875834465027,0.517096996307373,-0.02416505664587021,0.6578546166419983,0.43110668659210205,-0.04608723148703575,0.6639081239700317,0.3770342171192169,-0.06435993313789368,0.669572114944458,0.32972195744514465,-0.07668042927980423,0.6892052888870239,0.5118743181228638,-0.029145918786525726,0.6921024918556213,0.41648629307746887,-0.04659629613161087,0.692603588104248,0.3554931879043579,-0.061947040259838104,0.6913971900939941,0.3035753071308136,-0.07305451482534409,0.7190874814987183,0.5194306373596191,-0.03686310350894928,0.719734251499176,0.4276362657546997,-0.052350930869579315,0.7186439037322998,0.3688347637653351,-0.06195113807916641,0.7167489528656006,0.32138222455978394,-0.06813157349824905,0.7448725700378418,0.5375220775604248,-0.04692118242383003,0.7416654229164124,0.4605577886104584,-0.05834288150072098,0.7391906976699829,0.4111713469028473,-0.061207279562950134,0.7362558245658875,0.3712676465511322,-0.0630776658654213
B,0.7065626382827759,0.7621477842330933,2.792693294395576e-07,0.6517487168312073,0.7147548794746399,-0.013347512111067772,0.6304397583007812,0.6441150903701782,-0.023322010412812233,0.6514356136322021,0.5870082974433899,-0.032808057963848114,0.6797754168510437,0.5589403510093689,-0.04239931330084801,0.6583318114280701,0.564006507396698,-0.019076496362686157,0.6640751361846924,0.47160279750823975,-0.03552158549427986,0.6713639497756958,0.4153909683227539,-0.04884793981909752,0.6778445243835449,0.37050938606262207,-0.05770080164074898,0.6954391002655029,0.5564756989479065,-0.023768067359924316,0.7017278075218201,0.45523878931999207,-0.03589657321572304,0.7078682780265808,0.39301565289497375,-0.04579839110374451,0.7140613794326782,0.34388548135757446,-0.05284120887517929,0.7278865575790405,0.5616236329078674,-0.030038954690098763,0.7353652715682983,0.46630144119262695,-0.03982068598270416,0.7397646307945251,0.40743768215179443,-0.04648936167359352,0.7435755729675293,0.36158913373947144,-0.05108106881380081,0.7556297183036804,0.5770573019981384,-0.03800736367702484,0.7624453902244568,0.49950674176216125,-0.04583184793591499,0.7645143270492554,0.4508584141731262,-0.047238320112228394,0.7657026648521423,0.41115784645080566,-0.047513626515865326
B,0.680616557598114,0.8120951056480408,2.8581158062479517e-07,0.636406421661377,0.7683285474777222,-0.018434418365359306,0.6153650879859924,0.692202091217041,-0.02954910323023796,0.6356123089790344,0.6366428136825562,-0.04087182506918907,0.6688610315322876,0.6149975657463074,-0.05289102718234062,0.6479960083961487,0.5935368537902832,-0.013725657016038895,0.6527760028839111,0.5116086602210999,-0.034318797290325165,0.6589241027832031,0.45823413133621216,-0.054289598017930984,0.6650326251983643,0.4116784930229187,-0.06946913152933121,0.6777390837669373,0.5914870500564575,-0.020367128774523735,0.6829490065574646,0.5024597644805908,-0.03743106126785278,0.6871376633644104,0.4443577229976654,-0.05421871691942215,0.6918926239013672,0.39218825101852417,-0.0667991042137146,0.7052119374275208,0.6044085025787354,-0.03028806671500206,0.7109434008598328,0.5189700722694397,-0.04542749375104904,0.7142279148101807,0.464443564414978,-0.05461810529232025,0.7175726890563965,0.4173893332481384,-0.0612214095890522,0.7322639226913452,0.6313388347625732,-0.043105870485305786,0.7373510599136353,0.5601242780685425,-0.05529894307255745,0.7390521764755249,0.5149186849594116,-0.05855950713157654,0.7401440739631653,0.475860595703125,-0.060843273997306824
B,0.6448813676834106,0.8262689113616943,2.875945597224927e-07,0.5939238667488098,0.7840186357498169,-0.021868376061320305,0.5721434354782104,0.7137552499771118,-0.034256234765052795,0.5988960862159729,0.6624161601066589,-0.0458676815032959,0.6369373798370361,0.6448734998703003,-0.05767353996634483,0.5926202535629272,0.6164425015449524,-0.013940650038421154,0.59514319896698,0.5361517071723938,-0.032327376306056976,0.5997024178504944,0.48467227816581726,-0.05025758966803551,0.6054599285125732,0.4404235780239105,-0.06410027295351028,0.6309783458709717,0.6102452278137207,-0.017707915976643562,0.6317098140716553,0.5244008302688599,-0.03232387825846672,0.6315770745277405,0.47029367089271545,-0.047151122242212296,0.6313256621360779,0.4231107234954834,-0.05885082110762596,0.6671015024185181,0.6198664903640747,-0.025101985782384872,0.6676464080810547,0.5379081964492798,-0.038991138339042664,0.6647359728813171,0.48754745721817017,-0.04704837501049042,0.6619325876235962,0.4459332227706909,-0.05303555727005005,0.7022860050201416,0.6426976323127747,-0.03547356650233269,0.7025331854820251,0.577207088470459,-0.0464724525809288,0.7003132104873657,0.5371270775794983,-0.04836208373308182,0.6989423036575317,0.5043759346008301,-0.04967206344008446
