label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
K,0.5401161909103394,0.7467505931854248,4.781458073921385e-07,0.5023372173309326,0.697715699672699,-0.014368237927556038,0.4934275448322296,0.6193743944168091,-0.01962583139538765,0.5135531425476074,0.5538820624351501,-0.026404764503240585,0.530777096748352,0.5041649341583252,-0.03197246044874191,0.5040578246116638,0.5782687067985535,-0.00265948916785419,0.49212273955345154,0.502349317073822,-0.016474541276693344,0.48481321334838867,0.45461469888687134,-0.023415086790919304,0.4800342321395874,0.4131600856781006,-0.026740936562418938,0.535605788230896,0.5779337286949158,-0.006726250518113375,0.5431394577026367,0.4951094090938568,-0.025472236797213554,0.5463127493858337,0.44367295503616333,-0.03541408106684685,0.5524280071258545,0.40360409021377563,-0.03805942088365555,0.5647052526473999,0.5945817232131958,-0.013378147967159748,0.5571165084838867,0.5568793416023254,-0.04142290726304054,0.5427448153495789,0.6098043918609619,-0.03897524252533913,0.539610743522644,0.6484736800193787,-0.02716863714158535,0.5906593203544617,0.6188157200813293,-0.020945793017745018,0.5761501789093018,0.5860292911529541,-0.03880612924695015,0.5630913972854614,0.6273708343505859,-0.03001105971634388,0.5612688660621643,0.6577771306037903,-0.017618725076317787
K,0.5290254950523376,0.7587443590164185,4.050955624279595e-07,0.4957081377506256,0.7050319910049438,-0.01076468639075756,0.4875895082950592,0.6253259181976318,-0.014458988793194294,0.5064807534217834,0.5608676671981812,-0.020922711119055748,0.5245411396026611,0.518269956111908,-0.026432063430547714,0.4936445951461792,0.5862988829612732,-8.612801138951909e-06,0.4821380376815796,0.5093674659729004,-0.014156842604279518,0.4768083691596985,0.46123477816581726,-0.021703621372580528,0.47401005029678345,0.419655978679657,-0.025839781388640404,0.5235992074012756,0.5882150530815125,-0.005604863632470369,0.5320350527763367,0.5077847242355347,-0.025378022342920303,0.5380196571350098,0.4565137028694153,-0.03645390272140503,0.5454531908035278,0.41414380073547363,-0.0403752475976944,0.5519790649414062,0.6061573028564453,-0.013489079661667347,0.5470236539840698,0.5615951418876648,-0.04140610992908478,0.5330209732055664,0.6087789535522461,-0.03961871564388275,0.5276837348937988,0.6482975482940674,-0.02879224717617035,0.5788559317588806,0.6324800252914429,-0.022173892706632614,0.5702232718467712,0.5928769707679749,-0.039648208767175674,0.5566601157188416,0.6270255446434021,-0.032035477459430695,0.552217423915863,0.6582427620887756,-0.020992351695895195
K,0.5211602449417114,0.7628855109214783,4.2676018097154156e-07,0.48771101236343384,0.7095853090286255,-0.01281676534563303,0.479702353477478,0.6331548690795898,-0.018043475225567818,0.49964630603790283,0.5673854947090149,-0.024804314598441124,0.5172498226165771,0.5223722457885742,-0.03037407621741295,0.48169025778770447,0.5971956849098206,-0.004268263000994921,0.4738731384277344,0.5194383263587952,-0.019294684752821922,0.4694889783859253,0.4715602993965149,-0.02709355764091015,0.4671515226364136,0.43020617961883545,-0.03103470802307129,0.5118933320045471,0.5973116159439087,-0.008081687614321709,0.5218736529350281,0.5156817436218262,-0.027497150003910065,0.5289188623428345,0.46372556686401367,-0.03794068843126297,0.5371484756469727,0.4205142855644226,-0.041592542082071304,0.540687084197998,0.6122210621833801,-0.014139329083263874,0.5411520600318909,0.5698745846748352,-0.04224035143852234,0.5282273292541504,0.6148050427436829,-0.04203139618039131,0.522309422492981,0.651823103427887,-0.03238394111394882,0.5676737427711487,0.6349295973777771,-0.02090640179812908,0.5610061287879944,0.6014601588249207,-0.03975054621696472,0.5479560494422913,0.6359037756919861,-0.034184861928224564,0.5425949692726135,0.6653424501419067,-0.024374138563871384
K,0.5142770409584045,0.7620953917503357,4.6024419475543255e-07,0.47947925329208374,0.7136731743812561,-0.014685423113405704,0.4710518717765808,0.6378725171089172,-0.01984880305826664,0.4921615719795227,0.5746217966079712,-0.02624569460749626,0.511123776435852,0.5301958322525024,-0.03110862895846367,0.47416257858276367,0.5991372466087341,-0.004393028095364571,0.4645441472530365,0.5227484107017517,-0.018543610349297523,0.45981669425964355,0.47598713636398315,-0.02553054876625538,0.4572584927082062,0.4360564947128296,-0.028689170256257057,0.5052418112754822,0.5979238748550415,-0.007099413312971592,0.5136455297470093,0.5181346535682678,-0.025493044406175613,0.5185069441795349,0.4671614170074463,-0.035227611660957336,0.5252208709716797,0.4252801537513733,-0.0380493700504303,0.5334901213645935,0.6120550632476807,-0.012319831177592278,0.5321680903434753,0.5763372182846069,-0.03890282288193703,0.519264280796051,0.6255715489387512,-0.03718645125627518,0.5142130255699158,0.662772536277771,-0.026488114148378372,0.5587692856788635,0.6338629126548767,-0.01860153116285801,0.5514741539955139,0.6055803298950195,-0.03573696315288544,0.5387650728225708,0.6418048739433289,-0.028766827657818794,0.5342654585838318,0.670313835144043,-0.017984706908464432
K,0.5065221190452576,0.7613143920898438,4.6426384869846515e-07,0.47479134798049927,0.7100304365158081,-0.014791002497076988,0.46706098318099976,0.6363303661346436,-0.01949871890246868,0.48556092381477356,0.5715152025222778,-0.025654679164290428,0.49972036480903625,0.5238901972770691,-0.030293013900518417,0.46789249777793884,0.5993092060089111,-0.0012861264403909445,0.4565732181072235,0.5253140926361084,-0.014922336675226688,0.4514728784561157,0.4795563817024231,-0.022274397313594818,0.4485909938812256,0.4390575587749481,-0.025944413617253304,0.4977127015590668,0.5995622873306274,-0.004082213155925274,0.5057506561279297,0.5219884514808655,-0.021600954234600067,0.5119385719299316,0.4725481867790222,-0.031181249767541885,0.5200040340423584,0.43007051944732666,-0.034214455634355545,0.5253978371620178,0.6155984997749329,-0.009693846106529236,0.5244821906089783,0.5776903629302979,-0.035880185663700104,0.5109034180641174,0.626568615436554,-0.03387172520160675,0.5056919455528259,0.6628938913345337,-0.023200638592243195,0.550506055355072,0.6401244401931763,-0.016486098989844322,0.543770432472229,0.6082910299301147,-0.033597033470869064,0.5309468507766724,0.6434041261672974,-0.026476573199033737,0.5264406800270081,0.6704883575439453,-0.015745490789413452
K,0.4979091286659241,0.7608407735824585,4.564070934520714e-07,0.46465978026390076,0.7177081108093262,-0.01273327600210905,0.45672929286956787,0.644260048866272,-0.01751829870045185,0.47617605328559875,0.5855617523193359,-0.023978257551789284,0.4941643476486206,0.5467947125434875,-0.029154861345887184,0.4612719416618347,0.5986278653144836,-0.0051682451739907265,0.4506160616874695,0.5253316164016724,-0.01876083016395569,0.4458240866661072,0.4804879128932953,-0.025304468348622322,0.44300559163093567,0.44259577989578247,-0.02831912785768509,0.49098220467567444,0.5997444987297058,-0.009307601489126682,0.4996244013309479,0.5214428901672363,-0.027924377471208572,0.5050593018531799,0.4729629158973694,-0.03729576990008354,0.5118591785430908,0.43452221155166626,-0.03954596444964409,0.5181499123573303,0.6173693537712097,-0.015469192527234554,0.5145225524902344,0.579201340675354,-0.042126987129449844,0.5025461912155151,0.6282567381858826,-0.039949193596839905,0.49877122044563293,0.6649419069290161,-0.028835710138082504,0.5430967807769775,0.6435378789901733,-0.022386977449059486,0.5351503491401672,0.612973690032959,-0.0393083430826664,0.5232917070388794,0.6478505730628967,-0.03161289915442467,0.5200574994087219,0.6747899055480957,-0.020299721509218216
K,0.48936179280281067,0.7666895985603333,4.376416598006472e-07,0.45725902915000916,0.7168751358985901,-0.013470802456140518,0.44942301511764526,0.6425182223320007,-0.01806533895432949,0.46771207451820374,0.5787316560745239,-0.02434299699962139,0.48275160789489746,0.5324093699455261,-0.02925613336265087,0.45268917083740234,0.6023088097572327,-0.0012735353084281087,0.4433008134365082,0.5303269028663635,-0.014703135937452316,0.4386872351169586,0.48605480790138245,-0.021957673132419586,0.4356999695301056,0.44677168130874634,-0.025707433000206947,0.4827037751674652,0.6032349467277527,-0.004954618401825428,0.49112576246261597,0.5273852944374084,-0.022797254845499992,0.49645286798477173,0.479652464389801,-0.03304462134838104,0.503219723701477,0.438900887966156,-0.03645748645067215,0.5104362368583679,0.6199902892112732,-0.011133227497339249,0.5058051347732544,0.5854074954986572,-0.03752470761537552,0.49175259470939636,0.634614109992981,-0.035720475018024445,0.4864571988582611,0.671131432056427,-0.025056084617972374,0.5357992649078369,0.6447864174842834,-0.01826811581850052,0.5263630747795105,0.6134493947029114,-0.03511054813861847,0.5136274695396423,0.6485710144042969,-0.027500517666339874,0.5100418329238892,0.6762749552726746,-0.01633341982960701
K,0.47876113653182983,0.769723653793335,4.412556222632702e-07,0.4489036798477173,0.7188718318939209,-0.014184486120939255,0.4420079290866852,0.6451624035835266,-0.019207006320357323,0.46057820320129395,0.5821561217308044,-0.025719987228512764,0.4759300649166107,0.5357378721237183,-0.030867518857121468,0.4449556767940521,0.6050391793251038,-0.0019695363007485867,0.435158908367157,0.5335206985473633,-0.015276174061000347,0.430289089679718,0.48889485001564026,-0.022423218935728073,0.42708703875541687,0.44977259635925293,-0.025911344215273857,0.4745323657989502,0.6071728467941284,-0.005322729237377644,0.4826393127441406,0.5309046506881714,-0.022906191647052765,0.4878862500190735,0.48181289434432983,-0.03274178132414818,0.49449729919433594,0.4408961534500122,-0.03575713187456131,0.5018967986106873,0.6248305439949036,-0.011260551400482655,0.4991287291049957,0.5889863967895508,-0.03830568864941597,0.4845260679721832,0.6381446123123169,-0.036876384168863297,0.4781615436077118,0.6758514642715454,-0.026058953255414963,0.5265774726867676,0.650566041469574,-0.01809944584965706,0.5190466642379761,0.6160968542098999,-0.036046870052814484,0.5057993531227112,0.6520749926567078,-0.028674164786934853,0.5010781288146973,0.6821469664573669,-0.017313450574874878
K,0.47279834747314453,0.7714952230453491,4.1698720565364056e-07,0.44012993574142456,0.7228413224220276,-0.01338451262563467,0.4326202869415283,0.6475409269332886,-0.017200713977217674,0.45177561044692993,0.584628701210022,-0.022612817585468292,0.4677751362323761,0.5382362604141235,-0.02638252079486847,0.4369218349456787,0.6064148545265198,0.0009223775705322623,0.42786723375320435,0.5355207920074463,-0.011263115331530571,0.42293453216552734,0.4909477233886719,-0.01776452548801899,0.41886550188064575,0.45193594694137573,-0.021011386066675186,0.46671348810195923,0.6077613830566406,-0.002541449386626482,0.47481849789619446,0.5323293209075928,-0.01900499314069748,0.4791524410247803,0.484197735786438,-0.028111565858125687,0.4843089282512665,0.44402360916137695,-0.030717724934220314,0.49405479431152344,0.6247182488441467,-0.008744686841964722,0.4876479506492615,0.5862760543823242,-0.03528716042637825,0.4748426377773285,0.6346473097801208,-0.03353984281420708,0.47060665488243103,0.6718249320983887,-0.022524939849972725,0.5191920399665833,0.6494878530502319,-0.015850482508540154,0.509889543056488,0.6138591766357422,-0.033296339213848114,0.4972696304321289,0.6493440866470337,-0.025863563641905785,0.4940662980079651,0.6789851188659668,-0.014606079086661339
K,0.4648868441581726,0.7684521079063416,4.3414163997113064e-07,0.4322122633457184,0.7203209400177002,-0.013760908506810665,0.42566752433776855,0.6456727981567383,-0.01775498129427433,0.44611895084381104,0.5835323333740234,-0.02317124605178833,0.4622504711151123,0.5381855368614197,-0.026969274505972862,0.42898255586624146,0.6045093536376953,0.0003618258924689144,0.4200827479362488,0.535261869430542,-0.010990425013005733,0.41515398025512695,0.4917093515396118,-0.01692355051636696,0.41158950328826904,0.4533669054508209,-0.019784240052103996,0.4593837559223175,0.6061670184135437,-0.002611614763736725,0.46622610092163086,0.5326854586601257,-0.018372783437371254,0.47114163637161255,0.48440855741500854,-0.027465136721730232,0.4769454002380371,0.4449886679649353,-0.030165299773216248,0.4872151017189026,0.6231950521469116,-0.008230574429035187,0.48247867822647095,0.5912320613861084,-0.03423004969954491,0.46865999698638916,0.6410170197486877,-0.03340661898255348,0.4625589847564697,0.6794756054878235,-0.0231366828083992,0.5119530558586121,0.646733283996582,-0.014698540791869164,0.5020338892936707,0.6177628040313721,-0.032058171927928925,0.48895788192749023,0.6548008322715759,-0.025365052744746208,0.4847171902656555,0.6853649020195007,-0.014614684507250786
